2016_07_13-14_Leaf_Necrosis,2016_07_13-14_vegetation_index,2016_07_13_BAP_Leaf_Area,2016_07_13_laser_plant_height,2016_07_light_interception,2016_08_05-08_vegetation_index,2016_08_light_interception,2016_09_light_interception,SF16h_HGT1_120,SF16h_HGT2_120,SF16h_HGT3_120,SF16h_HGT_120_MEAN,SF16h_HGT_120_STD,SF16h_PAN1_120,SF16h_PAN2_120,SF16h_PAN3_120,SF16h_PAN_120_MEAN,SF16h_PAN_120_STD,SF16h_TWT_120,SF16h_WTL_120,SF16h_WTP_120,accession_origin=,accession_origin=Australia,accession_origin=Benin,accession_origin=Botswana,accession_origin=Burkina Faso,accession_origin=Burundi,accession_origin=Cameroon,accession_origin=China,accession_origin=Egypt,accession_origin=Ethiopia,accession_origin=Former Serbia and Montenegro,accession_origin=Former Soviet Union,accession_origin=Ghana,accession_origin=Hungary,accession_origin=India,accession_origin=Japan,accession_origin=Kenya,accession_origin=Malawi,accession_origin=Mali,accession_origin=Mexico,accession_origin=Nigeria,accession_origin=Rwanda,accession_origin=Senegal,accession_origin=South Africa,accession_origin=Sudan,accession_origin=Swaziland,accession_origin=Syria,accession_origin=Tanzania,accession_origin=Togo,accession_origin=Turkey,accession_origin=Uganda,accession_origin=United States,accession_origin=Yemen,accession_origin=Zaire,accession_origin=Zambia,accession_origin=Zimbabwe,accession_photoperiod=,accession_photoperiod=PHOTOPERIOD_INSENSITIVE,accession_photoperiod=PHOTOPERIOD_SENSITIVE,accession_race=,accession_race=Bicolor,accession_race=Caudatum,accession_race=Caudatum-bicolor,accession_race=Durra,accession_race=Durra-bicolor,accession_race=Durra-caudatum,accession_race=Guinea,accession_race=Guinea-bicolor,accession_race=Guinea-caudatum,accession_race=Guinea-durra,accession_race=Guinea-kafir,accession_race=Kafir,accession_race=Kafir-bicolor,accession_race=Kafir-caudatum,accession_race=Kafir-durra,accession_race=Mixed,accession_type=,accession_type=Cellulosic,accession_type=GRAIN,accession_type=Sweet,aerial_average_hue,aerial_average_saturation,gps_eastings_UTMzone17N,gps_northings_UTMzone17N,NEM_OARDC
0.40583,0.027048,0.25021,0.23567,-1.0,0.078778,5.121,16.8982,88.0,97.0,92.0,92.3333333333,3.68178700573,-1.0,-1.0,-1.0,-1.0,-1.0,0.53,0.41,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,90.7219181372,26.0929136031,340649.515375,3832766.18375,59.57
0.80167,0.044943,0.1975,0.28081,-1.0,0.068991,36.0325,1.2262,71.0,80.0,71.0,74.0,4.24264068712,18.0,19.0,23.0,20.0,2.16024689947,0.14,0.08,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,88.1191598652,16.2021303053,340651.044625,3832770.5375,57.91
0.015548,0.022771,0.35541,0.29672,-1.0,0.077483,22.2059,1.4879,70.0,59.0,68.0,65.6666666667,4.7842333648,-1.0,-1.0,-1.0,-1.0,-1.0,0.34,0.28,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,95.2722021244,22.3588365481,340652.5265,3832774.7575,62.39
0.57692,0.035368,0.2876,0.37259,-1.0,0.071079,6.3193,4.8765,150.0,122.0,138.0,136.666666667,11.4697670227,-1.0,-1.0,-1.0,-1.0,-1.0,0.83,0.7,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,99.4810347129,25.1634567784,340654.004125,3832778.96625,58.13
0.17,0.024548,0.31109,0.60211,-1.0,0.068242,9.7272,30.6585,187.0,178.0,184.0,183.0,3.74165738677,-1.0,-1.0,-1.0,-1.0,-1.0,0.98,0.85,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,105.632464883,24.7038123336,340655.521625,3832783.03,55.0
0.30505,0.068781,0.38383,0.37342,-1.0,0.07099,29.4075,35.3245,112.0,144.0,119.0,125.0,13.7355985187,-1.0,-1.0,-1.0,-1.0,-1.0,0.7,0.55,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,106.58903959,19.0660214686,340657.052125,3832787.39375,57.42
0.43355,-1.0,0.30079,0.22647,-1.0,0.092664,46.2033,29.6806,87.0,84.0,88.0,86.3333333333,1.6996731712,-1.0,-1.0,-1.0,-1.0,-1.0,0.49,0.39,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,111.405181552,22.9454783038,340658.55675,3832791.685,58.42
0.20642,-1.0,0.17296,0.41883,-1.0,0.030849,2.7275,23.4396,118.0,109.0,113.0,113.333333333,3.68178700573,-1.0,-1.0,-1.0,-1.0,-1.0,0.78,0.65,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,112.431386691,17.7870110128,340660.073125,3832796.0125,62.9
0.010847,-1.0,0.05006,0.36834,-1.0,0.038041,-1.0,17.8272,74.0,55.0,56.0,61.6666666667,8.73053390247,-1.0,-1.0,-1.0,-1.0,-1.0,0.5,0.36,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,103.602495382,24.5143781442,340610.547125,3832663.24375,61.24
0.49662,-1.0,0.23275,0.22656,-1.0,0.081256,-1.0,35.4854,115.0,118.0,107.0,113.333333333,4.64279609239,-1.0,-1.0,-1.0,-1.0,-1.0,0.83,0.67,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,104.790754557,28.1929814299,340612.118125,3832667.71875,55.47
0.9999,0.027161,0.22909,0.49613,-1.0,0.078082,-1.0,50.5699,98.0,101.0,105.0,101.333333333,2.86744175568,-1.0,-1.0,-1.0,-1.0,-1.0,0.55,0.46,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,101.769177381,28.9966616436,340613.646,3832672.0675,59.17
0.10589,0.081335,0.30149,0.37099,-1.0,0.084713,-1.0,41.6747,202.0,183.0,194.0,193.0,7.7888809637,-1.0,-1.0,-1.0,-1.0,-1.0,1.48,1.33,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,96.8917940942,31.8431673568,340614.965625,3832676.32125,56.74
0.10882,0.024191,0.15774,0.46435,-1.0,0.053551,-1.0,25.1182,102.0,116.0,94.0,104.0,9.09212113132,-1.0,-1.0,-1.0,-1.0,-1.0,0.78,0.68,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,106.639908884,29.9069955228,340616.48875,3832680.6525,59.47
0.65638,0.035609,0.18405,0.17427,-1.0,0.089804,-1.0,73.2667,97.0,78.0,82.0,85.6666666667,8.17856276426,-1.0,-1.0,-1.0,-1.0,-1.0,0.6,0.54,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,106.77373741,29.885323009,340617.996625,3832684.9375,65.74
0.35066,0.081559,0.16537,0.46349,-1.0,0.072403,-1.0,69.3866,192.0,199.0,183.0,191.333333333,6.54896090146,-1.0,-1.0,-1.0,-1.0,-1.0,1.58,1.37,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,107.113984832,32.9916941365,340619.537875,3832689.32125,53.93
0.79443,0.079651,0.17712,0.7278,-1.0,0.086054,-1.0,43.4502,247.0,235.0,256.0,246.0,8.60232526704,-1.0,-1.0,-1.0,-1.0,-1.0,1.6,1.29,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,98.3829201384,36.8282495981,340621.106625,3832693.77875,62.46
0.38894,0.060668,0.25387,0.21222,-1.0,0.068188,-1.0,33.8404,95.0,75.0,82.0,84.0,8.2865352631,-1.0,-1.0,-1.0,-1.0,-1.0,0.94,0.8,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,91.8693269769,29.0089523016,340622.555875,3832697.9,58.49
0.53425,0.061756,0.27857,0.24886,-1.0,0.076806,-1.0,51.2191,111.0,86.0,147.0,114.666666667,25.0377492776,-1.0,-1.0,-1.0,-1.0,-1.0,1.15,0.93,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,99.7862326774,30.7235205226,340624.027,3832702.07875,54.56
0.053582,0.062041,0.27363,0.42,-1.0,0.07738,-1.0,39.515,105.0,136.0,131.0,124.0,13.5892114071,-1.0,-1.0,-1.0,-1.0,-1.0,0.6,0.52,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,90.5219237663,33.8825615221,340625.605375,3832706.57,59.18
0.71407,0.080776,0.1292,0.443,-1.0,0.079316,-1.0,38.848,104.0,100.0,99.0,101.0,2.16024689947,-1.0,-1.0,-1.0,-1.0,-1.0,0.99,0.82,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,94.9932250234,34.8942342407,340627.147625,3832710.95375,62.57
0.36073,0.067048,0.30095,0.30544,-1.0,0.076047,-1.0,26.8068,125.0,107.0,112.0,114.666666667,7.58653778449,-1.0,-1.0,-1.0,-1.0,-1.0,0.83,0.67,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,90.9067635965,30.5777255804,340628.64725,3832715.21625,57.88
0.74869,0.076917,0.32365,0.33067,-1.0,0.086925,-1.0,28.5894,103.0,96.0,83.0,94.0,8.2865352631,-1.0,-1.0,-1.0,-1.0,-1.0,0.66,0.52,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,106.41246579,26.8752465196,340630.185,3832719.59,57.65
0.30752,0.068292,0.26447,0.47133,-1.0,0.079387,-1.0,36.2705,160.0,144.0,174.0,159.333333333,12.2565175406,-1.0,-1.0,-1.0,-1.0,-1.0,1.4,1.14,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,97.8270721123,24.4847704647,340631.71875,3832723.94875,55.14
0.21004,0.078082,0.28377,0.22227,-1.0,0.084149,-1.0,40.8737,118.0,159.0,143.0,140.0,16.8720676465,-1.0,-1.0,-1.0,-1.0,-1.0,1.13,0.98,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,98.2203779498,25.9475559618,340633.173875,3832728.085,56.73
0.38167,0.085241,0.24153,0.38802,-1.0,0.086444,-1.0,34.3812,113.0,120.0,106.0,113.0,5.71547606649,-1.0,-1.0,-1.0,-1.0,-1.0,0.74,0.61,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,96.4774531832,32.8735459134,340634.65825,3832732.305,58.29
0.44788,0.045638,0.16535,0.14595,-1.0,0.075173,-1.0,35.1779,79.0,74.0,82.0,78.3333333333,3.29983164554,-1.0,-1.0,-1.0,-1.0,-1.0,0.55,0.44,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,92.8024972852,32.5610757025,340636.123875,3832736.47,59.1
0.99672,0.024655,0.13772,0.13276,-1.0,0.062695,-1.0,8.8541,70.0,64.0,63.0,65.6666666667,3.09120616517,-1.0,-1.0,-1.0,-1.0,-1.0,0.59,0.45,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,86.3892555261,24.8115519424,340637.669375,3832740.865,62.67
0.39399,0.068674,0.25175,0.35372,-1.0,0.066779,-1.0,17.3839,116.0,105.0,96.0,105.666666667,8.17856276426,-1.0,-1.0,-1.0,-1.0,-1.0,0.76,0.63,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,86.0145227483,32.3907896046,340639.241,3832745.3325,59.59
0.20521,0.025732,0.20804,0.18844,-1.0,0.06838,-1.0,21.8279,70.0,66.0,74.0,70.0,3.26598632371,-1.0,-1.0,-1.0,-1.0,-1.0,0.57,0.41,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,96.5995337444,20.6730670726,340640.75175,3832749.62625,63.73
0.029341,0.044684,0.18144,0.11893,-1.0,0.065267,-1.0,29.3107,53.0,55.0,52.0,53.3333333333,1.24721912892,-1.0,-1.0,-1.0,-1.0,-1.0,0.55,0.43,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,97.6149980669,18.9657841302,340642.245375,3832753.87,60.68
0.53822,0.053565,0.21159,0.49401,-1.0,0.07278,-1.0,29.4373,165.0,201.0,195.0,187.0,15.748015748,-1.0,-1.0,-1.0,-1.0,-1.0,1.11,0.93,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,101.93248749,30.1959903053,340643.80725,3832758.3125,55.74
0.67295,0.055146,0.16835,0.47353,-1.0,0.050164,-1.0,18.4733,141.0,101.0,122.0,121.333333333,16.3367343398,-1.0,-1.0,-1.0,-1.0,-1.0,0.81,0.67,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,84.7255875493,28.9987673917,340645.3425,3832762.67625,56.69
0.0066443,0.06301,0.28742,0.21843,-1.0,0.073764,-1.0,17.9539,96.0,95.0,88.0,93.0,3.55902608401,-1.0,-1.0,-1.0,-1.0,-1.0,0.8,0.67,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,92.047534791,22.5917611903,340646.855875,3832766.97875,65.26
0.12128,0.074259,0.19477,0.30548,-1.0,0.067827,-1.0,28.3033,136.0,143.0,151.0,143.333333333,6.12825877028,-1.0,-1.0,-1.0,-1.0,-1.0,0.83,0.69,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,95.7781106326,29.6710226196,340648.389875,3832771.34,56.18
